1384082645598	,19.994455
1384082645616	,17.974827
1384082645629	,13.530821
1384082645646	,17.139708
1384082645664	,17.60186
1384082645761	,97.14915
1384082645821	,59.951138
1384082645840	,18.48428
1384082645854	,13.673025
1384082645878	,24.377892
1384082645890	,12.312301
1384082645904	,13.28957
1384082645918	,14.410445
1384082645930	,12.05682
1384082645945	,14.826767
1384082645963	,17.35368
1384082646024	,61.221825
1384082646036	,12.577648
1384082646051	,14.281964
1384082646065	,14.423488
1384082646078	,12.446837
1384082646092	,13.880435
1384082646104	,12.460707
1384082646127	,22.429504
1384082646139	,11.79917
1384082646151	,12.245458
1384082646163	,12.159972
1384082646192	,28.604393
1384082646237	,45.619884
1384082646256	,18.97008
1384082646273	,15.993933
1384082646289	,16.912056
1384082646302	,12.110252
1384082646318	,16.469517
1384082646332	,13.432553
1384082646345	,13.568645
1384082646359	,13.210812
1384082646378	,18.947008
1384082646398	,20.429104
1384082646457	,59.147457
1384082646470	,12.573847
1384082646491	,21.1556
1384082646505	,13.599462
1384082646518	,13.653061
1384082646530	,11.988575
1384082646545	,14.256514
1384082646557	,11.875416
1384082646574	,17.394285
1384082646591	,16.774529
1384082646621	,30.07393
1384082646638	,16.790232
1384082646671	,33.158455
1384082646684	,13.257666
1384082646697	,12.687877
1384082646709	,11.826821
1384082646725	,15.428764
1384082646739	,13.863698
1384082646767	,28.530005
1384082646780	,12.397752
1384082646808	,28.805302
1384082646825	,16.6017
1384082646840	,14.535096
1384082646862	,22.251474
1384082646886	,23.880692
1384082646901	,14.967023
1384082646913	,11.587371
1384082646926	,13.338685
1384082646940	,13.652
1384082646951	,11.439899
1384082646966	,14.693156
1384082646981	,14.769854
1384082646996	,15.36401
1384082647023	,26.548721
1384082647046	,23.390308
1384082647094	,47.593063
1384082647111	,17.258669
1384082647122	,11.155125
1384082647136	,13.933654
1384082647150	,13.650111
1384082647162	,11.779209
1384082647175	,13.240923
1384082647189	,14.000338
1384082647209	,19.978352
1384082647234	,25.22418
1384082647249	,14.983167
1384082647263	,13.737885
1384082647280	,16.605404
1384082647307	,26.920763
1384082647319	,12.464988
1384082647333	,13.868678
1384082647348	,14.270922
1384082647360	,12.2500515
1384082647376	,15.796964
1384082647393	,17.50035
1384082647417	,23.358034
1384082647437	,20.744259
1384082647457	,19.387981
1384082647470	,13.449129
1384082647485	,14.756755
1384082647519	,34.149868
1384082647531	,11.508014
1384082647547	,15.537357
1384082647561	,14.069739
1384082647573	,11.888955
1384082647585	,12.545587
1384082647597	,11.985923
1384082647618	,20.94833
1384082647645	,26.434755
1384082647665	,20.283749
1384082647684	,18.425556
1384082647702	,18.370766
