1384083309642	,264.4776
1384083309842	,200.17267
1384083309933	,91.04707
1384083310192	,257.9919
1384083310408	,216.57822
1384083310472	,63.75423
1384083310520	,48.108955
1384083311222	,702.3041
1384083311323	,100.17826
1384083311413	,90.48763
1384083311757	,343.39008
1384083311922	,165.15651
1384083312189	,267.0213
1384083312399	,209.67719
1384083312638	,239.55266
1384083312826	,187.31442
1384083313207	,381.15475
1384083313288	,81.18162
1384083313565	,276.64786
1384083314000	,434.9722
1384083314147	,147.4605
1384083314257	,109.61757
1384083314326	,68.46707
1384083314547	,221.60086
1384083314639	,91.67332
1384083314750	,110.960075
1384083314984	,233.37373
1384083315385	,401.52036
1384083315468	,83.247246
1384083315545	,75.983986
1384083315714	,169.6727
1384083315925	,211.0692
1384083316046	,121.04751
1384083316374	,327.27332
1384083316536	,162.0033
1384083316653	,116.685844
1384083316720	,67.538795
1384083316887	,166.62422
1384083317197	,310.3407
1384083317573	,375.7417
1384083317746	,172.45538
1384083317803	,57.754513
1384083317851	,48.030376
1384083318184	,332.0518
1384083318371	,186.96748
1384083318441	,70.453064
1384083318650	,209.3129
1384083318962	,311.87943
1384083319236	,273.2068
1384083319542	,306.76294
1384083319762	,219.53593
1384083319892	,130.07921
1384083320024	,132.22134
1384083320126	,101.456245
1384083320319	,193.06438
1384083320387	,67.51184
1384083320622	,235.32478
1384083320837	,214.40392
1384083321067	,229.92326
1384083321404	,337.47998
1384083321594	,189.89964
1384083321671	,76.47466
1384083321973	,302.384
1384083322217	,244.03302
1384083322480	,263.17615
1384083322723	,242.6524
1384083322869	,146.03441
1384083323425	,556.0461
1384083323774	,348.9456
1384083324129	,354.57324
1384083324419	,290.34805
1384083324775	,355.94586
1384083325108	,332.2152
1384083325234	,126.145325
1384083325452	,218.62494
1384083325691	,238.9481
1384083326182	,490.22638
1384083326331	,149.38605
1384083326441	,109.788345
1384083326713	,272.17474
1384083327082	,368.78955
1384083327301	,218.41039
1384083327593	,292.39374
1384083327967	,374.3475
1384083328140	,172.8259
1384083328369	,229.02226
1384083328475	,105.592186
1384083328665	,189.50256
1384083328924	,259.5252
1384083329493	,569.17194
1384083329740	,246.42606
1384083330069	,328.97473
1384083330542	,473.44293
1384083330811	,268.5781
1384083331052	,240.87749
1384083331290	,238.26466
1384083331617	,326.50882
1384083331941	,324.04953
1384083332293	,352.27814
1384083332743	,449.14374
1384083333197	,453.9596
1384083333463	,266.35382
1384083333831	,367.6963
1384083334186	,355.03067
1384083334342	,155.89478
1384083334591	,249.17949
1384083334893	,301.77386
1384083334987	,94.17545
1384083335395	,408.0347
1384083335687	,291.331
1384083336060	,373.01382
1384083336598	,537.93066
1384083336779	,180.86589
1384083337180	,401.2014
1384083337362	,182.27388
1384083337482	,119.58522
1384083337771	,289.59732
1384083337884	,112.65814
1384083338119	,234.71924
1384083338447	,327.83252
1384083338664	,216.74179
1384083338893	,229.72498
