1384016089181	,3183.7915
1384016092080	,2898.9104
1384016095140	,3059.7583
1384016098120	,2979.8784
1384016101226	,3106.5537
1384016104036	,2809.4753
1384016107159	,3122.3228
1384016110020	,2861.482
1384016113049	,3028.6353
1384016115837	,2787.4138
1384016119088	,3250.7793
1384016121851	,2763.3655
1384016124957	,3105.878
1384016127674	,2716.1304
1384016130806	,3132.439
1384016133657	,2850.4653
1384016136788	,3130.7566
1384016139543	,2754.5796
1384016142670	,3127.0203
1384016145569	,2898.772
1384016148711	,3141.9448
1384016151590	,2878.779
1384016154816	,3226.4434
1384016157666	,2849.0342
1384016160809	,3143.0413
1384016163717	,2908.253
1384016166858	,3140.7966
1384016169841	,2982.464
1384016172986	,3144.8093
1384016175908	,2921.4448
1384016179054	,3145.8677
1384016182016	,2961.903
1384016185183	,3167.4128
1384016188180	,2996.5723
1384016191346	,3165.1663
1384016194213	,2867.4841
1384016197391	,3177.932
1384016200494	,3102.186
1384016203575	,3081.091
1384016206458	,2883.3442
1384016209673	,3214.1626
1384016212645	,2971.9475
1384016215745	,3100.3171
1384016218613	,2867.1086
1384016221714	,3101.2947
1384016224580	,2865.8665
1384016227857	,3276.2388
1384016230727	,2869.7522
1384016233863	,3136.277
1384016236834	,2970.9907
1384016240006	,3172.1082
1384016242830	,2823.847
1384016245970	,3139.6448
1384016248786	,2815.8447
1384016251987	,3199.908
1384016255044	,3057.1611
1384016258259	,3215.027
1384016261131	,2871.4019
1384016264373	,3242.467
1384016267242	,2868.0266
1384016270632	,3390.0786
1384016273433	,2801.199
1384016276580	,3147.018
1384016279639	,3058.3875
1384016282822	,3182.7988
1384016285716	,2893.8506
1384016288987	,3270.295
1384016291997	,3010.2295
1384016295160	,3162.84
1384016298010	,2850.3862
1384016301242	,3231.5059
1384016304394	,3151.4766
1384016307482	,3088.3364
1384016310285	,2802.683
1384016313455	,3169.823
1384016316315	,2859.5605
1384016319314	,2999.9019
1384016322227	,2912.541
1384016325367	,3139.259
1384016328310	,2942.8743
1384016331456	,3145.925
1384016334311	,2855.037
1384016337411	,3099.9656
1384016340300	,2888.8435
1384016343446	,3146.2961
1384016346391	,2944.3167
1384016349492	,3101.024
1384016352374	,2881.433
1384016355457	,3082.6228
1384016358352	,2895.1833
1384016361438	,3085.7249
1384016364343	,2904.8113
1384016367404	,3060.668
1384016370557	,3153.0815
1384016373714	,3156.8123
1384016376615	,2900.3354
1384016379698	,3082.9333
1384016382567	,2868.6807
1384016385595	,3028.0557
1384016388434	,2839.3037
