1384016391578	,3142.473
1384016394461	,2882.4854
1384016397638	,3177.2407
1384016400579	,2940.7852
1384016403810	,3230.631
1384016406884	,3074.3062
1384016409994	,3109.2876
1384016412987	,2992.8252
1384016416210	,3223.6555
1384016419199	,2988.425
1384016422381	,3181.7021
1384016425367	,2986.268
1384016428455	,3087.5107
1384016431751	,3296.2942
1384016434952	,3200.0938
1384016437922	,2970.7078
1384016441018	,3095.3354
1384016443930	,2912.1396
1384016447204	,3273.3962
1384016450098	,2893.722
1384016453271	,3173.0234
1384016456290	,3018.623
1384016459315	,3024.7385
1384016462155	,2840.1033
1384016465261	,3106.378
1384016468093	,2831.061
1384016471189	,3096.5564
1384016473992	,2802.3936
1384016477091	,3098.5054
1384016480091	,3000.4343
1384016483202	,3110.8682
1384016486355	,3151.2605
1384016489425	,3070.255
1384016492336	,2910.6272
1384016495459	,3123.1147
1384016498327	,2867.547
1384016501545	,3218.2476
1384016504462	,2916.6636
1384016507603	,3140.1272
1384016510437	,2834.5403
1384016513630	,3192.9385
1384016516548	,2917.6401
1384016519671	,3122.8813
1384016522635	,2963.133
1384016525838	,3203.1257
1384016528615	,2776.3638
1384016531879	,3264.2253
1384016534828	,2948.4817
1384016537959	,3131.5745
1384016540820	,2860.29
1384016544175	,3355.531
1384016547096	,2920.6829
1384016550212	,3115.027
1384016553016	,2804.0637
1384016556152	,3135.7869
1384016559076	,2924.0935
1384016562236	,3159.7703
1384016565247	,3011.147
1384016568352	,3104.7961
1384016571370	,3018.1128
1384016574528	,3157.6223
1384016577470	,2941.831
1384016580550	,3079.6477
1384016583853	,3303.017
1384016586971	,3118.0466
1384016589932	,2960.0103
1384016593184	,3252.5093
1384016596112	,2928.1057
1384016599358	,3245.8794
1384016602258	,2899.8872
1384016605472	,3213.1528
1384016608418	,2946.4836
1384016611590	,3171.3635
1384016614961	,3371.7188
1384016618149	,3187.5845
1384016621116	,2966.6821
1384016624354	,3237.7104
1384016627203	,2848.6357
1384016630424	,3221.66
1384016633309	,2884.0188
1384016636472	,3162.9773
1384016639380	,2907.6675
1384016642515	,3135.3362
1384016645462	,2947.1448
1384016648594	,3131.5042
1384016651578	,2984.1763
1384016654790	,3211.7834
1384016657723	,2932.7769
1384016660995	,3272.4988
1384016663894	,2897.9365
1384016667126	,3232.1035
1384016670019	,2892.9268
1384016673174	,3154.7993
1384016676000	,2826.3333
1384016679092	,3091.0874
1384016682166	,3074.4941
1384016685170	,3003.3484
1384016688092	,2922.0435
1384016691343	,3250.8882
1384016694216	,2872.4255
