18282,150,150,300,805756513,735676378,692429563
19282,149,148,297,793551386,709361990,675275552
20282,234,234,471,1371121588,1184985723,1100258275
21282,276,275,551,1626847654,1436244808,1374386907
22282,292,293,584,1648307712,1479088290,1402077655
23283,324,325,650,1626236144,1433221538,1372320474
24283,340,338,678,1664553502,1478190399,1417336819
25283,371,372,743,1666669200,1514534765,1461425494
26283,363,363,726,1673478700,1514263089,1457534299
27283,311,311,622,1679084078,1552922499,1497984641
28283,307,308,615,1713645197,1573637257,1522011262
29283,315,315,630,1710173962,1576654879,1518472648
30284,301,299,600,1714282093,1576608132,1519786341
31284,308,308,616,1698525613,1571076481,1517303688
32284,320,322,642,1724987676,1588215551,1530132676
33284,330,329,658,1724685935,1597866258,1557020156
34284,336,335,672,1721824935,1628708421,1576101019
35285,312,313,625,1656969512,1554953114,1501619752
36285,325,325,650,1696595442,1594657951,1538705400
37285,327,328,655,1710083616,1631044146,1590809852
38285,335,333,668,1695961073,1603589032,1556053671
39285,313,314,627,1700358745,1608489590,1559303653
40285,308,308,616,1698376322,1588562968,1533161280
41285,340,341,681,1697976268,1603980684,1553508450
42286,346,344,690,1665158876,1579437749,1540149945
43286,337,337,674,1659758637,1573591729,1536018184
44286,351,352,703,1677667229,1590051825,1545550880
45286,347,347,694,1681649061,1590840547,1554750442
46286,300,300,600,1662561266,1545690264,1498718334
47287,301,300,601,1682426600,1563170815,1508138260
48287,312,313,625,1696547791,1595945673,1556004984
49287,323,322,645,1666747292,1579565633,1531482492
50287,350,351,701,1679065727,1588122979,1543457157
51287,356,355,711,1697576383,1603939416,1560263415
52287,331,332,663,1688931451,1580076367,1530909426
53288,347,346,693,1680738004,1585245249,1542756479
54288,325,325,650,1689064068,1585668467,1546802740
55288,340,340,680,1683718020,1587838830,1541162045
56288,333,333,666,1687091804,1587340527,1547108843
57288,338,339,676,1688438441,1597657453,1545881933
58288,338,339,678,1664174609,1565476225,1519965873
59289,348,346,694,1657690792,1568344434,1530191001
60289,324,325,649,1694302512,1595543743,1545774547
61289,335,336,671,1694160411,1595181498,1557056453
62289,334,333,667,1695945565,1593195005,1549301811
63289,362,363,725,1707216205,1625931555,1582917626
64289,361,359,720,1701123006,1614206194,1576209867
65290,331,331,662,1658258216,1564502353,1520214649
66290,326,326,652,1731862805,1641828970,1598340740
67290,332,333,665,1735925408,1618355322,1576179610
68290,329,329,658,1752290047,1636440581,1588678399
69290,335,335,670,1743593971,1626954911,1579771350
70290,361,361,722,1705264186,1617053073,1580822599
71290,325,324,649,1713226241,1606343918,1556486352
72291,292,292,584,1720956708,1591269058,1548794654
73291,336,336,672,1736830139,1616659302,1569717213
74291,318,318,636,1709052887,1595300653,1546254093
75291,313,313,626,1704813743,1605893791,1560144913
76291,321,321,642,1717792849,1611905396,1561831123
77291,353,354,707,1734080798,1642599353,1603030143
78292,319,318,637,1729569298,1619848922,1568543008
79292,327,327,654,1733379417,1618982049,1569307765
80292,333,334,667,1718491388,1612215323,1569817871
81292,360,359,719,1720654881,1627212720,1583277212
82292,349,351,700,1727432795,1635662842,1594402055
83295,350,349,698,1728695669,1637787198,1592154406
84295,346,345,692,1714945854,1601424817,1551893644
85295,322,322,644,1729676380,1619171007,1572556674
86295,350,351,701,1727498787,1632592459,1593709635
87296,333,332,665,1705405950,1606780482,1558538523
88296,314,315,629,1716991508,1592399609,1542459268
89296,329,330,659,1720358272,1607273912,1556350965
90296,361,361,721,1720442375,1618538155,1580868388
91296,361,361,723,1715060941,1620234778,1572113209
92296,324,322,646,1709947865,1593416672,1545039982
93297,307,308,615,1702865019,1588221924,1539083590
94297,297,298,595,1697275186,1584349181,1536922846
95297,308,308,615,1699220408,1590252668,1549769086
96297,308,308,617,1680668649,1582974922,1541513061
97297,303,302,605,1746397248,1642675337,1601434080
98298,332,331,663,1714916365,1618249178,1573178932
99298,348,350,698,1710431756,1628799061,1590449599
100298,327,326,653,1707943052,1621588700,1583908871
101298,359,358,717,1706615185,1616953898,1577552304
102298,333,333,666,1735350982,1620367223,1566835452
103298,349,350,699,1721922321,1623884956,1580091141
104298,332,331,663,1700234911,1585607187,1529445419
105299,331,332,663,1717332717,1609712035,1560015930
106299,359,360,719,1707132730,1621642564,1581502957
107299,343,343,686,1672830285,1584556553,1541752245
108299,346,344,690,1705701916,1614665197,1570424417
109299,336,336,672,1705722959,1613727483,1569930400
110299,332,334,666,1690462548,1611555425,1570614138
111299,300,298,598,1711025762,1606383611,1559869486
112300,307,309,616,1744453441,1635810950,1593327109
113300,343,343,686,1737938989,1633875913,1593555739
114300,322,320,642,1734389167,1597922187,1547220745
115300,340,340,680,1731361976,1613979861,1560345956
116300,337,337,674,1735698742,1620441771,1571416135
117300,331,332,662,1737237391,1631294084,1578903695
118301,346,345,692,1756969661,1670553718,1629446789
119301,342,344,686,1750426801,1644278701,1593470071
120301,368,368,736,1731972508,1643110577,1601490235
121301,339,338,677,1731900052,1635424185,1591548200
122301,364,363,727,1721183155,1624556262,1578577446
123301,361,361,722,1712236226,1616423489,1572136712
124302,336,336,672,1729726579,1627611861,1582861999
125302,275,277,552,1761193834,1643802109,1598052710
126302,334,334,668,1741418485,1628496590,1579100098
127302,346,344,689,1731776984,1623302486,1577439043
128302,350,350,701,1726172205,1632078190,1592361764
129302,339,339,678,1731380982,1631717860,1580719144
130302,371,372,743,1735989603,1635929922,1593609745
131303,362,361,723,1726051615,1629063673,1587394390
132303,335,336,671,1706173007,1593701610,1544708206
133303,372,372,744,1723494001,1636123731,1598730303
134303,346,345,691,1725266051,1625423790,1582139777
135303,352,352,704,1718917261,1621574619,1572437830
136303,335,336,671,1719752900,1617187570,1570295601
137304,353,354,707,1723099233,1621248803,1574868405
138304,339,339,678,1717643311,1617887852,1574480100
139304,345,343,688,1712940050,1608976626,1565522388
140304,313,315,628,1732533987,1632062215,1584028753
141304,337,335,672,1700424983,1601611115,1562058383
142304,355,356,711,1715975396,1624854570,1571113723
143304,353,353,706,1726939001,1627181086,1583516134
144305,368,367,735,1737575466,1641210187,1595937737
145305,354,354,707,1707458123,1617884278,1575114942
146305,340,340,681,1730121807,1630323023,1587274225
147305,351,352,703,1739401888,1645951541,1607602754
148305,346,345,691,1727505601,1628032317,1582702449
149305,380,381,761,1729192233,1641396372,1594476135
150305,376,377,753,1751361685,1661100651,1620031189
151306,379,378,757,1732409142,1646293529,1608382118
152312,323,324,646,1743501423,1639073395,1582962127
153312,320,319,640,1760066104,1640079896,1584594508
154313,329,329,657,1751428629,1668655240,1630918153
155313,344,344,689,1750085173,1644658560,1595745854
156313,358,358,716,1743339336,1644474037,1603962464
157313,368,367,735,1732732337,1645648622,1607248250
158313,353,354,707,1747174598,1641735214,1593003610
159313,344,345,689,1741779772,1643586330,1597781540
160314,355,354,709,1744498442,1640302347,1598490204
161314,382,381,763,1739545084,1650400314,1610742148
162314,356,357,713,1737621562,1646023627,1605125325
163314,361,362,723,1743262869,1654164240,1604541689
164314,378,378,756,1748689471,1658110366,1615864549
165314,373,371,744,1742315123,1654741392,1623476304
166315,368,370,738,1742406447,1657143736,1611013019
167315,376,376,752,1748688145,1659153902,1618840969
168315,373,372,745,1733223507,1642860994,1607161387
169315,357,358,715,1721092397,1629585448,1589216774
170315,364,363,727,1699976385,1616346915,1579321104
171315,363,363,726,1721383815,1638376675,1600690316
172315,361,361,721,1749113630,1673702420,1633183723
173315,352,352,705,1732019119,1636769375,1597520400
174316,327,328,655,1728119317,1634575244,1592159939
175316,357,355,712,1750720277,1666482698,1629055202
176316,362,363,725,1731594770,1641701258,1598758339
177316,381,380,761,1724117312,1634811745,1599281566
178316,346,346,692,1749234371,1662544599,1625487864
179316,342,343,684,1745843469,1650214344,1600668887
180317,385,386,772,1714595517,1620718781,1580563101
181317,383,382,765,1714181215,1621434830,1578492016
182317,340,339,679,1724675035,1631258298,1586073665
183317,398,399,796,1726147140,1639282013,1599324922
184317,385,385,771,1728864199,1634384048,1587190808
185317,385,384,769,1713153521,1621192595,1582961125
186317,398,398,796,1724814026,1628596487,1587120127
187318,382,384,766,1720502671,1618331617,1569560554
188318,368,366,734,1727242702,1630620343,1586239078
189318,371,372,743,1724432776,1612761246,1559687079
190318,360,360,720,1720704805,1618756222,1571779263
191318,356,355,711,1725624868,1626877856,1582877842
192318,356,357,713,1733392130,1617190404,1563936195
193319,337,336,672,1716299275,1606278858,1547233031
194319,358,360,719,1705686289,1603017998,1555869010
195319,360,358,717,1741047453,1620552609,1569265862
196319,349,351,701,1719282808,1600065987,1538982674
197319,365,364,729,1725588741,1614105382,1562098919
198319,372,373,744,1728788640,1636270434,1589430933
199320,353,352,706,1731670822,1633827855,1588500385
200320,350,349,699,1707908118,1600087159,1543066687
201320,351,351,702,1720849695,1617959431,1577921863
202320,341,341,682,1724712797,1594041330,1531407941
203320,354,354,708,1736424183,1634476606,1594100290
204320,368,368,736,1744393976,1605499186,1553567875
205321,357,359,716,1719619159,1608087110,1562416732
206321,356,355,711,1715473128,1599312710,1542892829
207321,364,363,727,1696907794,1599958074,1550881725
208321,392,392,784,1683455286,1579530894,1530072869
209321,364,364,728,1660241976,1537684750,1490886097
210321,371,372,743,1705723553,1593651202,1542086181
211322,365,364,729,1688515378,1580516807,1534754725
212322,366,367,733,1719142683,1581217576,1529417134
213322,343,342,685,1699770605,1572041626,1518310536
214322,358,358,716,1716861187,1590271676,1531932652
215322,376,377,753,1726544582,1595243250,1530333857
216323,371,371,742,1704894070,1569128205,1518237748
217323,351,350,701,1712864635,1599370921,1548075305
218323,320,321,641,1700543245,1593229565,1546017779
219323,352,352,704,1698014861,1600908622,1553861199
220323,330,330,660,1696865586,1589231218,1542800751
221323,332,332,664,1710705903,1598517771,1555428655
222323,315,316,631,1704083255,1606895294,1557408640
223324,339,337,676,1734646099,1612254687,1569955646
224324,306,306,612,1742505276,1619116010,1567821332
225324,310,310,620,1723639468,1598267033,1548674589
226324,317,318,635,1727167741,1609935232,1557347219
227324,345,345,690,1720487701,1625974006,1579786171
228325,348,348,696,1721053194,1630048209,1586321481
229325,327,327,654,1728447359,1624803127,1573621753
230325,334,334,667,1734311263,1625268476,1575714225
231325,341,342,684,1733128726,1625951117,1572689496
232325,355,353,708,1726389415,1625680376,1579428995
233325,331,331,662,1710191944,1601216003,1553915050
234326,325,327,652,1710420181,1607991934,1561756651
235326,327,326,653,1725614848,1623895740,1580420927
236326,356,355,711,1718369229,1626048710,1588611538
237326,348,350,698,1747562036,1650017650,1598486825
238326,351,350,701,1723768659,1631922432,1590998174
239326,312,313,625,1687449010,1580183343,1529248976
240327,325,323,648,1699078189,1584833836,1542402410
241327,318,319,637,1701258418,1592688722,1542888600
242327,314,313,627,1707428371,1573370865,1523416094
243327,319,319,638,1683846568,1579473068,1526660469
244327,326,327,653,1715689739,1611740989,1566446605
245327,312,313,625,1717148332,1605891450,1549497104
246328,326,325,651,1713266835,1609949913,1559674134
247328,333,332,665,1717028471,1612416725,1562608472
248328,343,343,686,1722584796,1621466169,1581110035
249328,335,335,670,1716513171,1622395346,1574150898
250328,344,344,688,1710510699,1611860817,1565632343
251328,356,356,712,1713796001,1615254146,1559969187
252329,338,338,676,1705197827,1606289422,1566245366
253329,366,367,733,1718995367,1629628921,1584234966
254329,370,370,739,1705570128,1619277440,1580591381
255329,328,329,658,1712963537,1598285911,1548482503
256329,322,322,644,1721748862,1596502118,1531907333
257329,322,321,643,1719042849,1603174658,1552766492
258330,320,319,639,1709879817,1589910257,1535896004
259330,326,326,652,1685577106,1574337785,1524564199
260330,326,327,653,1729151879,1629428294,1588202426
261330,361,360,721,1733478607,1633008964,1586114271
262330,323,324,647,1732206045,1618264508,1564130515
263330,339,340,679,1710831840,1598282289,1546715690
264330,339,337,676,1724440444,1610593817,1557657131
265331,330,330,660,1727571514,1626494258,1584662361
