2258474,120,0,120,276178163,248830979,238794945
2259474,119,0,119,286667192,255431275,244733343
2260474,118,0,118,288378876,264132951,252653701
2261474,117,0,117,290433659,258868073,248311405
2262475,117,0,117,281313224,259311552,249471965
2263475,116,0,116,301993091,275029163,265002853
2264475,122,0,122,266892435,242877118,232939335
2265475,122,0,122,259397684,233845206,224093083
2266476,120,0,120,276890713,245495255,234982712
2267476,119,0,118,282793527,260410188,249936574
2268476,115,0,116,292039884,259826014,250157960
2269477,120,0,120,275187883,253569048,243519700
2270477,126,0,126,254509327,233617618,225183479
2271477,121,0,121,272063095,246203265,237091321
2272477,119,0,119,279477199,250094992,239458047
2273477,120,0,120,271734419,249251349,239073090
2274478,117,0,117,293910046,265139207,254300627
2275478,122,0,122,266962723,243172830,233538008
2276478,120,0,120,274158549,243818514,233514147
2277478,120,0,120,286184652,255001548,244982123
2278479,117,0,117,295081536,272283267,262528111
2279479,116,0,116,301667215,274922439,264549303
2280479,110,0,110,330848554,312347124,303575883
2281479,121,0,121,286279251,255353327,244633163
2282480,119,0,119,286222010,262095079,251978003
2283480,120,0,120,275498859,250422336,240776800
2284480,114,0,114,312276486,289778905,280606534
2285480,116,0,116,292187511,267505112,257650698
2286481,117,0,117,290208015,261674097,251188648
2287481,117,0,117,285044756,257887956,247389428
2288481,119,0,119,283753785,254222170,244295158
2289481,121,0,121,278866862,253999362,244224914
2290482,118,0,118,280306973,255390113,245744518
2291482,117,0,117,296525182,268882079,258899936
2292482,115,0,115,296159829,264945973,254929607
2293482,115,0,115,304101170,280879758,271668291
2294482,118,0,118,298517441,268979685,259165760
2295483,119,0,119,293506991,270283113,260243597
2296483,117,0,117,298616387,272920253,263593282
2297483,118,0,118,290431027,264787231,255495974
