1384081262067	,3.6402838
1384081262070	,3.255695
1384081262074	,3.04523
1384081262077	,2.783716
1384081262079	,2.653419
1384081262082	,2.719234
1384081262090	,7.3706737
1384081262093	,2.924612
1384081262099	,5.742753
1384081262102	,3.136542
1384081262105	,2.5372272
1384081262108	,2.688642
1384081262111	,2.930671
1384081262114	,3.0702991
1384081262117	,2.9917848
1384081262121	,3.242476
1384081262124	,2.838625
1384081262127	,2.716799
1384081262130	,2.831218
1384081262133	,2.6727338
1384081262136	,2.883269
1384081262139	,2.885948
1384081262142	,2.905284
1384081262145	,2.803763
1384081262148	,3.24598
1384081262151	,2.898236
1384081262155	,2.875705
1384081262158	,2.919689
1384081262161	,3.3958402
1384081262165	,3.3453832
1384081262168	,3.323313
1384081262172	,3.446793
1384081262175	,3.1207771
1384081262179	,3.17727
1384081262185	,5.531752
1384081262189	,4.393373
1384081262197	,7.221577
1384081262201	,4.286232
1384081262204	,2.913389
1384081262207	,3.0912461
1384081262211	,3.319318
1384081262219	,7.410819
1384081262222	,3.1546059
1384081262225	,3.260201
1384081262229	,3.063864
1384081262233	,3.5778449
1384081262236	,3.13621
1384081262240	,4.099898
1384081262244	,3.6297958
1384081262247	,2.7559881
1384081262250	,2.8155549
1384081262253	,2.636162
1384081262257	,3.409666
1384081262260	,3.2340481
1384081262264	,4.063936
1384081262267	,2.796598
1384081262271	,3.2777128
1384081262275	,3.819603
1384081262278	,2.820134
1384081262290	,3.212668
1384081262294	,3.307877
1384081262297	,3.1058302
1384081262301	,3.192928
1384081262304	,3.7630072
1384081262307	,2.686916
1384081262310	,2.643791
1384081262313	,2.6775272
1384081262316	,2.81357
1384081262320	,3.4371278
1384081262324	,4.506936
1384081262328	,3.429646
1384081262331	,2.74055
1384081262334	,2.631479
1384081262338	,3.75828
1384081262341	,2.631757
1384081262344	,2.967187
1384081262347	,2.730249
1384081262350	,3.3395638
1384081262353	,2.820632
1384081262360	,6.813807
1384081262364	,3.1113799
1384081262367	,2.888846
1384081262370	,2.8680582
1384081262373	,2.744989
1384081262376	,2.804451
1384081262379	,2.8623378
1384081262382	,3.010689
1384081262385	,2.878959
1384081262389	,3.408559
1384081262392	,2.903561
1384081262395	,2.895202
1384081262398	,2.749674
1384081262401	,2.736884
1384081262404	,2.64026
1384081262407	,3.012847
1384081262410	,2.739001
1384081262413	,2.7238932
1384081262416	,2.966177
1384081262420	,3.2752929
1384081262423	,3.282174
1384081262426	,2.6527119
1384081262429	,2.96827
1384081262432	,2.865576
1384081262436	,3.246177
1384081262439	,3.035581
1384081262442	,3.2486641
1384081262446	,3.440919
1384081262449	,3.153964
1384081262453	,3.184105
1384081262456	,3.0945559
1384081262459	,3.007365
1384081262465	,5.08044
1384081262468	,2.936172
1384081262471	,3.019259
1384081262475	,3.667612
1384081262479	,3.609893
1384081262482	,2.706065
1384081262485	,2.753216
1384081262487	,2.827324
1384081262491	,3.407167
1384081262495	,3.4010081
1384081262498	,2.651098
1384081262501	,2.798074
1384081262503	,2.696441
1384081262507	,3.317189
1384081262510	,2.653913
1384081262513	,2.722873
1384081262516	,2.687605
1384081262519	,2.792645
