1384081304343	,22.95216
1384081304359	,15.029935
1384081304376	,16.9449
1384081304390	,14.570837
1384081304407	,17.290295
1384081304425	,17.211197
1384081304438	,13.417811
1384081304457	,18.912312
1384081304476	,18.667557
1384081304489	,13.274183
1384081304502	,13.100782
1384081304520	,17.97464
1384081304533	,12.605163
1384081304557	,24.097258
1384081304580	,23.306648
1384081304597	,16.690237
1384081304610	,12.37841
1384081304625	,14.961407
1384081304640	,15.745511
1384081304657	,16.62691
1384081304675	,18.290846
1384081304693	,17.81166
1384081304706	,12.636563
1384081304724	,18.11484
1384081304737	,12.4421015
1384081304758	,21.109928
1384081304772	,13.940586
1384081304786	,13.859866
1384081304803	,17.27949
1384081304820	,16.649868
1384081304835	,15.585728
1384081304851	,15.583386
1384081304865	,13.612133
1384081304883	,18.730808
1384081304909	,25.481234
1384081304926	,16.698372
1384081304943	,17.027088
1384081304967	,24.44968
1384081304981	,13.284976
1384081304999	,18.09768
1384081305013	,13.899295
1384081305027	,14.112609
1384081305040	,12.645413
1384081305060	,20.115482
1384081305076	,16.129126
1384081305095	,19.225183
1384081305113	,17.634884
1384081305131	,18.233408
1384081305143	,11.723041
1384081305160	,16.997898
1384081305180	,19.23126
1384081305200	,20.888172
1384081305224	,23.850893
1384081305243	,18.229324
1384081305257	,14.500897
1384081305274	,16.595377
1384081305288	,14.519295
1384081305305	,16.981068
1384081305319	,13.008461
1384081305336	,16.9708
1384081305349	,13.6366415
1384081305373	,23.519527
1384081305385	,12.513454
1384081305400	,14.811669
1384081305418	,17.365137
1384081305434	,16.124292
1384081305448	,13.585394
1384081305465	,16.987705
1384081305481	,16.717941
1384081305504	,22.210112
1384081305524	,20.622751
1384081305539	,14.362511
1384081305553	,14.381375
1384081305568	,14.462692
1384081305586	,18.554668
1384081305602	,15.468614
1384081305615	,12.725715
1384081305633	,18.30518
1384081305649	,16.0569
1384081305666	,17.128862
1384081305684	,17.73041
1384081305698	,13.669882
1384081305719	,21.185778
1384081305732	,13.055287
1384081305746	,14.133945
1384081305761	,14.674636
1384081305778	,17.111113
1384081305800	,21.847145
1384081305820	,19.888042
1384081305839	,18.531384
1384081305857	,18.2379
1384081305877	,19.739788
1384081305892	,15.319798
1384081305912	,19.51656
1384081305929	,17.6747
1384081305943	,13.502348
1384081305956	,12.595162
1384081305973	,17.861557
1384081305987	,13.526329
1384081306006	,18.559883
1384081306022	,15.838626
1384081306036	,14.751569
1384081306054	,17.867176
1384081306074	,19.807116
1384081306092	,18.07967
1384081306107	,14.956009
1384081306132	,25.06826
1384081306147	,14.077418
1384081306160	,13.18762
1384081306178	,17.940094
1384081306190	,12.375973
1384081306207	,16.845032
1384081306224	,16.473793
1384081306236	,12.575494
1384081306256	,19.259691
1384081306273	,17.195963
1384081306286	,12.568056
1384081306302	,16.144377
1384081306319	,17.06724
1384081306335	,15.848034
1384081306347	,12.53374
1384081306366	,18.316048
1384081306382	,16.076782
1384081306396	,14.028674
1384081306414	,17.780107
1384081306435	,21.535788
1384081306453	,17.118734
1384081306467	,14.33909
1384081306486	,18.623917
1384081306507	,21.233324
1384081306524	,16.52186
1384081306540	,16.320139
1384081306553	,13.087198
1384081306568	,15.342593
1384081306584	,15.463495
1384081306599	,15.234984
1384081306622	,22.811165
1384081306641	,18.632275
1384081306657	,16.20617
1384081306671	,14.081518
1384081306689	,17.617504
1384081306708	,19.058203
1384081306721	,13.036443
1384081306754	,32.88891
1384081306768	,13.927142
1384081306787	,18.956978
1384081306801	,14.327412
1384081306817	,15.956769
1384081306830	,12.631432
1384081306847	,16.85129
1384081306861	,14.074738
1384081306876	,14.935069
1384081306894	,18.03874
1384081306910	,16.07364
1384081306923	,12.319307
1384081306946	,23.232553
1384081306960	,13.550862
1384081306979	,19.340042
1384081306997	,18.014317
1384081307016	,18.362276
1384081307028	,12.880265
1384081307053	,24.938496
1384081307067	,13.636214
1384081307085	,18.052183
1384081307103	,17.512753
1384081307117	,14.060735
1384081307135	,17.990652
1384081307150	,15.357215
1384081307168	,17.197165
1384081307186	,18.496023
1384081307199	,12.804186
1384081307215	,16.065884
1384081307236	,20.6683
1384081307250	,14.447518
1384081307267	,16.876932
1384081307283	,15.6665125
1384081307300	,16.504658
1384081307313	,13.559765
1384081307326	,12.304447
1384081307344	,17.874872
1384081307356	,12.302341
1384081307383	,26.991552
1384081307400	,16.607582
1384081307414	,14.067919
1384081307427	,12.992324
1384081307445	,18.319872
1384081307461	,15.823383
1384081307475	,13.861711
1384081307494	,18.968653
1384081307515	,21.401468
1384081307532	,16.906446
1384081307547	,14.781223
1384081307561	,14.161435
1384081307583	,21.452833
1384081307597	,13.776604
1384081307614	,16.717472
1384081307628	,14.819551
1384081307641	,12.534115
1384081307655	,13.934373
1384081307669	,13.828609
1384081307695	,26.391386
1384081307710	,14.623792
1384081307725	,15.186469
1384081307740	,15.024528
1384081307756	,16.120056
1384081307774	,18.041735
1384081307789	,14.291805
1384081307807	,18.645157
1384081307822	,14.719051
1384081307841	,18.333843
1384081307863	,22.52528
1384081307881	,18.006319
1384081307900	,18.566038
1384081307919	,18.688251
1384081307931	,12.806507
1384081307951	,19.889128
1384081307963	,11.24786
1384081307979	,15.817559
1384081308009	,30.629015
1384081308023	,13.640798
1384081308036	,12.453551
1384081308050	,14.632579
1384081308065	,15.028333
1384081308084	,18.179005
1384081308099	,15.059439
1384081308120	,20.963017
1384081308131	,11.410616
1384081308150	,18.671713
1384081308167	,16.883823
1384081308184	,16.764576
1384081308201	,17.53419
1384081308218	,16.37981
1384081308231	,13.685674
1384081308247	,15.253403
1384081308264	,16.825891
1384081308277	,13.526383
1384081308291	,13.369442
1384081308320	,29.577656
1384081308333	,12.7718
1384081308350	,16.98576
1384081308364	,13.6713085
1384081308382	,18.37155
1384081308407	,24.41029
1384081308420	,12.691369
1384081308433	,12.978523
1384081308449	,16.812183
1384081308469	,19.053127
1384081308484	,15.360753
1384081308497	,13.232961
1384081308515	,17.24253
1384081308534	,19.278381
1384081308553	,18.59976
1384081308569	,16.711012
1384081308587	,17.61914
1384081308602	,15.247404
1384081308620	,17.538233
1384081308633	,13.29565
1384081308649	,15.800005
1384081308662	,12.564777
1384081308683	,21.608267
1384081308696	,12.3608265
1384081308711	,15.058811
1384081308723	,12.408936
1384081308741	,17.504713
1384081308757	,16.11797
1384081308771	,13.472402
1384081308786	,15.099291
1384081308805	,19.539587
1384081308821	,15.39997
1384081308839	,18.3072
1384081308851	,12.1111965
1384081308868	,16.958673
1384081308886	,17.614
1384081308904	,17.883968
1384081308922	,18.288176
1384081308946	,23.29548
1384081308961	,15.504158
1384081308976	,14.402614
1384081308992	,15.686174
1384081309012	,20.926672
1384081309027	,13.975303
1384081309040	,13.393143
1384081309054	,14.274775
1384081309070	,15.585179
1384081309082	,12.165699
1384081309102	,20.128878
1384081309119	,16.707607
1384081309139	,20.147
1384081309151	,12.00857
1384081309171	,19.610413
1384081309188	,16.829218
1384081309203	,15.179811
1384081309221	,17.967903
1384081309234	,12.545199
1384081309254	,19.985388
1384081309272	,17.78177
1384081309285	,13.349927
1384081309303	,17.513235
1384081309319	,16.481136
1384081309332	,12.795767
1384081309347	,15.128469
1384081309366	,18.659304
1384081309384	,17.819607
1384081309398	,13.937315
1384081309416	,18.134432
1384081309429	,12.929852
1384081309441	,11.481182
1384081309454	,13.886182
1384081309470	,15.476167
1384081309488	,18.449356
1384081309502	,13.678983
1384081309516	,14.008528
1384081309529	,13.01243
1384081309561	,31.46122
1384081309573	,12.192591
1384081309588	,15.21845
1384081309604	,15.633599
1384081309622	,17.568031
1384081309636	,14.350379
1384081309652	,16.233084
1384081309669	,16.10163
1384081309683	,14.727281
1384081309702	,18.761711
1384081309719	,16.771486
1384081309734	,14.780936
1384081309754	,19.949955
1384081309768	,14.222268
1384081309788	,20.234943
1384081309802	,13.642111
1384081309815	,13.213898
1384081309832	,16.256777
1384081309847	,15.384091
1384081309865	,17.99264
1384081309880	,14.443154
1384081309894	,14.07869
1384081309909	,15.33526
1384081309922	,12.825375
1384081309937	,14.653081
1384081309956	,18.868015
1384081309972	,15.844232
1384081309990	,18.743237
1384081310003	,12.7389555
1384081310018	,14.237114
1384081310032	,14.651948
1384081310052	,19.66907
1384081310072	,19.62183
1384081310088	,16.1622
1384081310103	,15.118888
1384081310115	,11.872108
1384081310131	,16.00649
1384081310148	,17.319582
1384081310168	,19.960812
1384081310194	,25.373104
1384081310208	,14.381259
1384081310222	,13.965265
1384081310237	,14.310226
1384081310257	,20.11687
1384081310272	,15.376793
1384081310287	,14.155133
1384081310305	,17.964256
1384081310316	,11.471965
1384081310334	,17.412176
1384081310351	,17.43243
1384081310367	,16.246998
1384081310380	,12.970755
1384081310399	,18.768108
1384081310414	,14.852188
1384081310430	,15.997352
1384081310445	,14.928136
1384081310464	,19.066938
1384081310481	,16.952168
1384081310511	,29.640392
1384081310524	,13.385025
1384081310542	,17.326
1384081310558	,15.662706
1384081310578	,20.430748
1384081310593	,14.481098
1384081310607	,14.379616
1384081310619	,11.942027
1384081310639	,19.712015
1384081310654	,15.04213
1384081310668	,13.982827
1384081310684	,16.167442
1384081310702	,17.539095
1384081310715	,13.36025
1384081310729	,13.692909
1384081310745	,16.367863
1384081310762	,17.106289
1384081310782	,19.9411
1384081310797	,14.015449
1384081310817	,20.460257
1384081310837	,20.21458
1384081310853	,15.743337
1384081310873	,19.992891
1384081310890	,17.100687
1384081310904	,14.0267935
1384081310921	,16.750784
1384081310939	,17.828243
1384081310954	,15.157188
1384081310969	,14.163312
1384081310985	,16.042315
1384081310999	,14.229961
1384081311013	,14.018114
1384081311027	,13.868329
1384081311039	,11.961226
1384081311055	,15.995486
1384081311073	,17.86954
1384081311086	,12.983383
1384081311099	,12.975127
1384081311121	,22.11448
1384081311133	,11.742637
1384081311148	,14.428263
1384081311167	,19.42426
1384081311187	,19.903767
1384081311205	,18.077467
1384081311221	,15.933587
1384081311239	,17.861752
1384081311255	,16.280565
1384081311272	,16.254183
1384081311289	,17.101423
1384081311302	,12.782679
1384081311315	,13.587954
1384081311330	,15.106111
1384081311347	,16.958885
1384081311362	,14.468245
1384081311375	,12.973655
1384081311390	,15.124287
1384081311408	,17.594194
1384081311425	,17.298744
1384081311451	,25.747528
1384081311465	,14.210316
1384081311481	,15.847226
1384081311494	,12.746683
1384081311509	,14.93164
1384081311526	,16.517708
1384081311543	,16.898643
1384081311556	,13.859102
1384081311577	,20.306057
1384081311594	,17.168533
1384081311613	,19.137665
1384081311627	,13.270806
1384081311641	,14.023682
1384081311656	,15.608489
1384081311674	,17.566416
1384081311688	,14.096423
1384081311705	,16.86648
1384081311721	,15.697123
1384081311739	,18.477167
1384081311762	,22.28636
1384081311777	,15.112194
1384081311798	,21.186516
1384081311820	,22.191372
1384081311833	,12.269747
1384081311851	,18.097816
1384081311868	,17.527267
1384081311886	,18.039879
1384081311904	,17.535446
1384081311919	,14.381107
1384081311936	,17.017094
1384081311954	,18.31148
1384081311971	,17.0875
1384081311984	,12.793789
1384081312002	,18.0012
1384081312029	,26.80312
1384081312045	,16.314901
1384081312067	,21.529144
1384081312079	,12.199993
1384081312094	,15.006283
1384081312111	,16.478062
1384081312128	,16.963163
1384081312141	,13.507846
1384081312155	,13.4172325
1384081312168	,13.329853
1384081312184	,16.039402
1384081312204	,19.306452
1384081312224	,20.121164
1384081312239	,14.840798
1384081312256	,17.546413
1384081312276	,19.86266
1384081312292	,15.947287
1384081312309	,16.781996
1384081312324	,15.045866
1384081312340	,15.705425
1384081312357	,16.752771
1384081312380	,23.292267
1384081312395	,14.937615
1384081312411	,15.8733425
1384081312429	,17.830637
1384081312443	,14.385718
1384081312459	,15.680844
1384081312475	,16.117899
1384081312488	,12.594702
1384081312501	,13.373354
1384081312518	,16.126999
1384081312533	,14.922374
1384081312551	,18.27133
1384081312564	,13.128119
1384081312580	,16.256071
1384081312598	,17.365984
1384081312612	,13.7772875
1384081312624	,12.078212
1384081312639	,15.566176
1384081312652	,12.994065
1384081312668	,15.800659
1384081312683	,14.896578
1384081312698	,14.710661
1384081312713	,14.983196
1384081312733	,19.515316
1384081312749	,15.9526825
1384081312766	,16.866652
1384081312779	,13.619536
1384081312798	,18.161724
1384081312817	,19.118156
1384081312834	,16.81616
1384081312850	,16.664906
1384081312865	,14.91819
1384081312881	,15.560218
1384081312897	,16.521353
1384081312910	,12.046302
1384081312927	,17.605743
1384081312944	,16.773664
