1384081270549	,13.650323
1384081270560	,10.829047
1384081270567	,7.08127
1384081270574	,6.943298
1384081270582	,8.488788
1384081270590	,8.037512
1384081270599	,9.148459
1384081270610	,10.431181
1384081270621	,11.457054
1384081270632	,10.7723055
1384081270639	,6.921938
1384081270651	,11.985826
1384081270661	,9.67315
1384081270671	,10.069587
1384081270679	,8.070224
1384081270687	,7.231719
1384081270693	,6.6399283
1384081270701	,7.4090543
1384081270709	,7.7760773
1384081270715	,6.7230687
1384081270722	,7.1588206
1384081270729	,6.836673
1384081270736	,7.082241
1384081270743	,6.873821
1384081270751	,7.280078
1384081270758	,6.9016957
1384081270765	,6.895258
1384081270772	,6.831122
1384081270778	,6.806643
1384081270787	,8.640943
1384081270794	,6.8089914
1384081270801	,6.8855066
1384081270808	,7.113171
1384081270815	,7.069397
1384081270823	,8.330769
1384081270831	,7.614223
1384081270838	,7.141265
1384081270849	,10.174244
1384081270856	,7.511638
1384081270866	,9.996582
1384081270873	,6.5947223
1384081270880	,7.2239056
1384081270887	,6.5745344
1384081270893	,6.755354
1384081270904	,10.6125765
1384081270912	,8.099338
1384081270920	,7.338253
1384081270926	,6.63536
1384081270933	,7.079629
1384081270941	,7.020892
1384081270948	,6.969047
1384081270955	,7.4555573
1384081270962	,6.94837
1384081270969	,6.787234
1384081270975	,6.444091
1384081270982	,6.6169
1384081270990	,7.667756
1384081270996	,6.516253
1384081271004	,7.2223597
1384081271011	,7.68289
1384081271018	,6.682138
1384081271026	,8.177703
1384081271034	,8.060676
1384081271041	,6.892936
1384081271049	,7.93081
1384081271058	,8.741406
1384081271066	,7.798538
1384081271073	,6.676698
1384081271079	,6.7532997
1384081271086	,6.739288
1384081271093	,6.589026
1384081271100	,7.0941057
1384081271110	,9.447213
1384081271117	,7.781707
1384081271124	,7.005537
1384081271131	,6.979384
1384081271138	,6.781637
1384081271145	,6.761919
1384081271152	,7.1253
1384081271161	,8.1631365
1384081271168	,7.1685143
1384081271175	,7.2742977
1384081271182	,6.753252
1384081271190	,8.042599
1384081271197	,6.959308
1384081271204	,6.722735
1384081271214	,9.939923
1384081271221	,7.428975
1384081271231	,10.088558
1384081271239	,7.739162
1384081271247	,7.630231
1384081271254	,7.342526
1384081271269	,14.759696
1384081271277	,7.948263
1384081271284	,6.909114
1384081271291	,6.7767673
1384081271297	,6.38037
1384081271304	,6.6322117
1384081271311	,6.533873
1384081271318	,7.568504
1384081271325	,6.805341
1384081271332	,6.8628187
1384081271339	,6.477097
1384081271345	,6.643075
1384081271352	,6.723382
1384081271359	,6.814762
1384081271366	,7.127981
1384081271374	,8.101596
1384081271381	,6.746381
1384081271389	,7.754312
