8202292,0,212,212,392141478,356888567,341514786
8202793,0,180,179,413122838,391546929,379620757
8203293,0,202,203,409935641,378858488,364618653
8203793,0,278,278,386799405,356534654,341472818
8204293,0,269,269,375472473,349701018,336888289
8204793,0,273,273,374393024,346960899,333738936
8205293,0,290,290,376446445,348236852,334451465
8205793,0,274,274,359439602,332287502,319316688
8206294,0,289,288,384910113,357576651,343243294
8206794,0,284,285,372208286,342794043,329576782
8207294,0,256,256,356905385,331404454,318869159
8207794,0,281,281,384199670,357313877,344174287
8208294,0,287,287,400158639,369947428,356657544
8208794,0,275,275,374454013,345723906,332311937
8209294,0,265,265,373209527,346837920,334301984
8209795,0,271,271,374177421,348564949,335913996
8210295,0,276,276,378022087,352062650,335829068
8210795,0,235,235,375422319,344774361,329575772
8211295,0,214,213,380201635,346905897,329548897
8211795,0,196,197,385361221,345893051,329239478
8212295,0,226,226,373303605,337819133,320659463
8212796,0,191,191,391354773,360402022,346990127
8213296,0,146,146,404907311,381543843,369227066
8213796,0,145,145,407947070,379813551,366904369
8214296,0,143,143,407291597,378302066,365837071
8214796,0,175,175,404703181,385171838,376152351
8215297,0,173,173,404917970,386573948,377983668
8215797,0,178,178,401750532,384091363,371721009
8216297,0,175,175,401702619,383832628,374979247
8216797,0,169,169,408186868,385379046,376133272
8217297,0,171,171,404636461,383804743,375069293
8217797,0,175,175,408268314,388207387,376230256
8218298,0,183,183,409278066,387005361,378111375
8218798,0,182,182,407470880,383596144,374288706
8219298,0,166,166,412048315,389874936,381286242
8219798,0,171,171,402176767,383121793,370751057
8220298,0,181,181,399180778,379289095,369393222
8220798,0,188,188,409339981,391015173,382039324
8221298,0,176,176,402715307,385498839,376910558
8221799,0,171,171,404967551,387703769,379468211
8222299,0,174,174,403995323,386787753,378066768
8222799,0,171,171,402056755,382642857,372991734
8223299,0,174,174,404206802,385814097,372912140
8223799,0,179,179,409537770,391673720,382916510
8224299,0,229,229,384428520,360539205,348968957
8224800,0,207,207,371106718,338056266,321301782
8225300,0,185,185,395118536,366386491,351406980
8225800,0,154,153,409124689,385177791,371715663
8226300,0,156,157,424851128,398543190,385241471
8226800,0,187,187,409846691,380294964,361551596
8227301,0,215,215,398085009,362999569,345082898
8227801,0,191,191,407453444,378690405,364503214
