28,27.36
54,26.529
81,26.288
107,26.305
134,26.247
160,26.313
187,26.265
213,26.081
239,26.013
265,26.19
291,25.969
318,26.12
344,26.138
370,26.28
396,25.905
422,25.647
448,26.045
474,25.791
500,25.89
527,26.101
553,26.259
580,26.173
607,26.903
633,25.813
659,26.14
685,26.002
712,26.316
737,25.683
763,25.923
789,25.819
816,25.931
842,25.967
868,26.341
895,26.557
921,26.115
947,25.95
974,27.032
1001,26.262
1027,26.227
1054,26.251
1080,26.204
1106,26.276
1133,26.485
1159,26.299
1187,27.04
1213,26.634
1240,26.846
1267,26.207
1293,26.628
1320,26.23
1346,26.434
1374,27.153
1400,26.008
1426,26.315
1453,26.254
1479,26.357
1506,26.133
1531,25.491
1557,25.949
1583,25.605
1609,25.873
1635,25.933
1661,25.769
1687,25.739
1713,25.75
1739,26.054
1765,26.238
1791,25.576
1817,25.738
1843,25.739
1878,35.175
1904,26.066
1931,26.264
1957,26.181
1984,26.375
2010,25.939
2036,26.23
2063,26.42
2090,26.557
2117,27.795
2144,26.495
2170,26.209
2197,26.228
2223,25.97
2249,26.101
2275,26.063
2302,26.374
2329,26.666
2355,26.395
2381,26.133
2408,26.035
2434,25.935
2460,26.288
2487,26.589
2513,26.261
2539,25.979
2566,26.412
2592,26.006
2619,26.423
2645,26.642
2671,25.918
2698,26.036
2724,26.157
2750,26.481
2777,26.601
2804,26.436
2830,26.174
2857,26.238
2883,26.416
2910,26.885
2938,27.127
2964,26.433
2991,26.775
3018,26.543
3044,26.161
3071,26.359
3098,26.685
3124,26.242
3151,26.773
3178,26.546
3205,26.792
3232,27.362
3259,26.697
3286,26.603
3313,27.004
3340,26.484
3367,26.465
3393,26.163
3420,26.788
3446,26.231
3473,26.44
3499,26.078
3526,26.738
3553,26.95
3584,26.756
3611,26.291
3637,26.6
3664,26.362
3691,26.586
3717,26.146
3744,26.531
3770,26.192
3797,26.304
3825,28.36
3853,27.426
3882,28.973
3910,27.607
3937,27.671
3966,28.353
3992,26.349
4019,26.343
4045,26.116
4072,26.7
4100,27.586
4127,27.275
4154,26.831
4181,26.796
4207,26.283
4234,26.901
4261,26.361
4288,26.814
4315,26.588
4341,26.498
4368,26.55
4395,26.677
4422,26.672
4449,27.309
4475,25.925
4502,26.932
4531,28.946
4558,26.881
4586,27.073
4614,27.757
4641,27.131
4668,26.874
4695,26.32
4721,26.288
4748,26.401
4774,26.426
4801,26.413
4828,26.458
4855,27.508
4883,27.194
4909,26.503
4936,26.49
4962,26.295
4989,26.383
5015,26.079
5042,26.578
5068,26.069
5095,26.497
5121,26.469
5157,35.388
5183,26.184
5209,26.152
5236,26.654
5263,26.329
5289,26.226
5315,26.201
5342,26.365
5368,26.228
5395,26.302
5421,26.335
5448,26.396
5474,26.48
5501,26.756
5527,25.957
5554,26.103
5580,26.594
5607,26.497
5633,26.128
5659,26.021
5686,26.535
5712,26.088
5739,26.727
5766,26.264
5792,26.481
5819,26.665
5846,26.436
5872,25.929
5899,26.601
5925,25.717
5951,26.619
5978,26.029
6006,27.73
6034,27.811
6060,26.457
6086,26.07
6113,26.341
6139,25.971
6166,26.368
6192,25.998
6219,26.662
6245,26.012
6272,26.393
6297,25.554
6324,26.522
6350,25.552
6377,26.31
6413,36.539
6440,26.576
6466,26.223
6493,26.519
6519,26.168
6546,26.68
6572,25.659
6599,26.709
6626,26.304
6653,26.897
6679,26.465
6706,26.775
6739,32.405
6766,26.604
6792,26.052
6819,26.669
6845,26.201
6872,26.595
6898,26.08
6924,26.255
6951,26.296
6977,26.445
7004,26.151
7030,26.536
7057,26.117
7083,26.62
7110,26.248
7136,26.314
7162,26.149
7189,26.689
7216,26.274
7243,26.631
7269,26.464
7296,26.584
7323,26.365
7349,26.605
7376,26.194
7403,26.483
7429,26.359
7457,27.148
7484,27.205
7513,28.285
7541,28.491
7569,26.954
7597,28.601
7625,27.683
7654,28.64
7682,27.655
7708,25.961
7735,26.609
7762,26.236
7788,26.29
7814,26.269
7841,26.766
7868,26.068
7895,26.798
7921,26.226
7948,26.691
7974,25.748
8001,26.574
8027,26.192
8054,26.792
8081,27.057
8109,27.624
8137,27.795
8166,29.06
8193,26.463
8219,26.216
8245,25.789
8272,26.481
8297,25.7
8323,25.791
8349,26.005
8376,26.559
8402,25.824
8428,26.15
8454,25.61
8480,25.989
8507,26.334
8533,25.952
8559,25.839
8586,26.746
8612,25.605
8638,26.659
8666,27.119
8693,27.161
8720,26.619
8746,26.172
8773,26.321
8799,26.277
8825,26.213
8851,25.958
8878,26.658
8904,26.044
8931,26.849
8958,26.096
8985,26.971
9012,26.67
9038,26.315
9064,26.333
9091,26.0
9117,25.89
9143,26.322
9170,26.444
9196,26.044
9222,25.897
9249,26.404
9276,26.855
9302,26.119
9328,26.006
9357,29.165
9386,28.992
9414,27.77
9440,25.63
9467,26.948
9494,26.984
9521,27.034
9549,26.924
9576,26.949
9603,26.8
9630,27.04
9657,26.733
9684,27.066
9711,27.091
9737,26.335
9764,26.062
9790,26.446
9816,26.08
9843,26.291
9871,28.378
9899,27.232
9926,26.668
9952,26.412
9978,26.162
10006,26.994
10032,26.511
10059,26.673
10086,26.422
10112,26.273
10138,26.31
10165,26.625
10192,26.225
10218,26.19
10247,28.765
10274,27.431
10302,27.405
10330,27.471
10357,27.204
10385,27.777
10412,27.306
10440,27.239
10467,26.644
10493,26.505
10520,26.325
10546,26.072
10573,26.416
10599,26.671
10626,26.359
10652,25.849
10679,26.532
10705,26.312
10731,26.354
10758,26.498
10785,26.547
10811,26.468
10838,26.421
10864,26.234
10891,26.388
10918,26.951
10944,26.188
10971,26.248
10998,26.649
11024,26.043
