4,3.463
7,2.844
10,2.679
13,2.826
15,2.738
18,2.676
21,2.833
24,2.662
27,2.829
30,2.823
32,2.71
35,2.738
38,2.693
41,2.82
44,2.962
47,2.75
50,2.937
55,4.969
58,2.832
60,2.767
63,2.844
66,2.839
69,2.844
72,2.884
75,2.861
78,2.885
81,2.831
84,2.971
87,3.055
90,2.808
93,2.939
96,2.911
99,2.908
102,2.726
104,2.661
107,2.661
110,2.647
112,2.52
115,2.7
118,2.775
121,2.649
123,2.642
126,2.623
129,2.638
132,2.552
134,2.513
137,2.526
139,2.447
142,2.709
145,2.608
147,2.55
150,2.566
152,2.378
155,2.496
157,2.482
160,2.521
162,2.424
165,2.5
167,2.327
170,2.635
173,2.592
176,2.602
178,2.49
181,2.486
183,2.456
186,2.489
188,2.471
191,2.631
194,2.551
196,2.477
199,2.508
201,2.567
204,2.509
206,2.432
209,2.567
212,2.443
214,2.528
217,2.535
219,2.622
222,2.712
225,2.869
228,2.588
230,2.575
233,2.675
236,2.66
239,2.621
241,2.718
244,2.639
247,2.593
249,2.531
252,2.634
255,2.678
258,2.662
260,2.712
263,2.679
266,2.643
268,2.564
271,2.647
274,2.506
276,2.429
279,2.477
281,2.391
284,2.614
287,2.576
289,2.391
292,2.497
294,2.517
297,2.892
300,2.604
303,2.679
305,2.63
308,2.586
311,2.646
313,2.539
316,2.628
319,2.768
322,2.753
325,2.579
327,2.518
330,2.51
332,2.464
335,2.724
338,2.674
340,2.556
343,2.547
346,2.785
349,2.657
351,2.593
354,2.632
357,2.66
360,2.841
362,2.531
365,2.875
368,2.728
371,2.505
373,2.642
376,2.609
379,2.493
381,2.572
385,3.548
387,2.49
390,2.528
393,2.536
395,2.526
398,2.604
401,2.551
403,2.625
406,2.487
409,2.636
411,2.536
414,2.646
420,2.605
422,2.655
425,2.693
428,2.492
430,2.507
433,2.562
436,2.548
438,2.507
441,2.501
443,2.465
446,2.454
448,2.482
451,2.514
454,2.551
456,2.603
459,2.616
462,2.634
464,2.522
467,2.679
470,2.838
473,2.836
476,2.842
479,2.816
482,2.841
484,2.737
487,2.703
490,2.878
493,2.831
496,2.664
499,2.837
502,2.581
504,2.579
507,2.589
510,2.63
512,2.631
515,2.746
518,2.817
521,2.603
524,2.604
526,2.637
529,2.728
532,2.582
534,2.589
537,2.66
540,2.393
542,2.412
