2490150,441,0,441,822458340,799439614,792675504
2500150,5259,0,5259,7424679868,7120714982,7031109852
2510150,4300,0,4300,5122824288,4811884504,4725080335
2520150,0,716,716,6203110818,6124308478,6083903478
2530151,0,863,863,9560648309,9465541602,9410271541
2540151,0,723,723,9589986854,9485375003,9431338374
2550151,0,616,616,9640097732,9564522466,9515719526
2560151,0,858,858,9547694465,9450570706,9393108322
2570151,0,1111,1111,9422152034,9290802336,9208920352
2580151,0,1110,1110,9430254887,9304200629,9229721168
2590152,0,920,920,9512414179,9399266430,9337600976
2600152,0,1036,1036,9441133985,9318302114,9250408122
2610152,0,891,891,9522865350,9416412983,9359046439
2620152,0,807,807,9478181277,9349453805,9275234314
2630153,0,349,349,2869895676,2821913545,2796008366
